CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,ZipcodeofIncident,Battalion,StationArea,Box,OrigPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,Unitsequenceincalldispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20110072,T08,2003279,Structure Fire,01/11/2002,01/11/2002,Other,01/11/2002 08:03:26 AM,BEALE ST/FOLSOM ST,SF,94105,B03,35,2122,3,3,3,false,null,1,TRUCK,2,3,6,Financial District/South Beach,"(37.7886866619654, -122.392722833778)",020110072-T08,1.75
20110075,E34,2003280,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:16:10 AM,GREAT HY/PACHECO ST,SF,94116,B08,23,7726,3,3,3,false,null,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7491109380411, -122.507941547493)",020110075-E34,2.1
20110075,M14,2003280,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:15:30 AM,GREAT HY/PACHECO ST,SF,94116,B08,23,7726,3,3,3,true,null,1,MEDIC,3,8,4,Sunset/Parkside,"(37.7491109380411, -122.507941547493)",020110075-M14,2.066666666666667
20110075,T19,2003280,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:13:21 AM,GREAT HY/PACHECO ST,SF,94116,B08,23,7726,3,3,3,false,null,1,TRUCK,4,8,4,Sunset/Parkside,"(37.7491109380411, -122.507941547493)",020110075-T19,2.3333333333333335
20110077,M08,2003284,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:57:10 AM,200 Block of MARKET ST,SF,94111,B03,13,2809,1,1,2,false,null,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7928236509312, -122.397034190089)",020110077-M08,18.066666666666666
20110078,E14,2003281,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:28:44 AM,700 Block of LA PLAYA,SF,94121,B07,34,7312,3,3,3,false,null,1,ENGINE,1,7,1,Outer Richmond,"(37.774196568977, -122.510033790907)",020110078-E14,1.9
20110078,M10,2003281,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:17:08 AM,700 Block of LA PLAYA,SF,94121,B07,34,7312,3,3,3,true,null,1,MEDIC,4,7,1,Outer Richmond,"(37.774196568977, -122.510033790907)",020110078-M10,1.7333333333333334
20110079,E36,2003282,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:21:05 AM,200 Block of HAIGHT ST,SF,94102,B02,36,3415,3,3,3,false,null,1,ENGINE,1,2,5,Hayes Valley,"(37.7726838520121, -122.426346200623)",020110079-E36,2.45
20110079,M36,2003282,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:03:33 AM,200 Block of HAIGHT ST,SF,94102,B02,36,3415,3,3,3,true,null,1,MEDIC,2,2,5,Hayes Valley,"(37.7726838520121, -122.426346200623)",020110079-M36,3.0833333333333335
20110080,B03,2003283,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 08:19:38 AM,300 Block of SPEAR ST,SF,94105,B03,35,2113,3,3,3,false,null,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7894924999912, -122.390150869347)",020110080-B03,3.316666666666667
20110080,T08,2003283,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 08:19:38 AM,300 Block of SPEAR ST,SF,94105,B03,35,2113,3,3,3,true,null,1,TRUCK,3,3,6,Financial District/South Beach,"(37.7894924999912, -122.390150869347)",020110080-T08,2.8
20110083,E41,2003285,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 08:29:34 AM,1400 Block of VALLEJO ST,SF,94109,B04,41,3126,3,3,3,false,null,1,ENGINE,1,4,3,Russian Hill,"(37.7969500797697, -122.42112794236)",020110083-E41,2.2666666666666666
20110085,93,2003286,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:02:36 AM,400 Block of JONES ST,SF,94102,B03,03,1461,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7850785957039, -122.412895408589)",020110085-93,1.65
20110085,E03,2003286,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:40:07 AM,400 Block of JONES ST,SF,94102,B03,03,1461,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7850785957039, -122.412895408589)",020110085-E03,2.1666666666666665
20110086,E42,2003287,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:53:19 AM,600 Block of GATES ST,SF,94110,B06,32,5747,3,3,3,true,null,1,ENGINE,1,6,9,Bernal Heights,"(37.7353422472195, -122.414192235461)",020110086-E42,4.1
20110086,M17,2003287,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:40:16 AM,600 Block of GATES ST,SF,94110,B06,32,5747,3,3,3,true,null,1,MEDIC,2,6,9,Bernal Heights,"(37.7353422472195, -122.414192235461)",020110086-M17,2.65
20110086,RC3,2003287,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:19:27 AM,600 Block of GATES ST,SF,94110,B06,32,5747,3,3,3,true,null,1,RESCUE CAPTAIN,3,6,9,Bernal Heights,"(37.7353422472195, -122.414192235461)",020110086-RC3,3.966666666666667
20110087,M32,2003288,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:02:17 AM,1900 Block of SILVER AVE,SF,94124,B10,42,6454,3,3,3,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.735116126922, -122.401297041461)",020110087-M32,3.8333333333333335
20110087,RC4,2003288,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:58:10 AM,1900 Block of SILVER AVE,SF,94124,B10,42,6454,3,3,3,true,null,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.735116126922, -122.401297041461)",020110087-RC4,3.783333333333333
20110087,T09,2003288,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 08:47:08 AM,1900 Block of SILVER AVE,SF,94124,B10,42,6454,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.735116126922, -122.401297041461)",020110087-T09,2.683333333333333
20110092,T14,2003289,Other,01/11/2002,01/11/2002,Other,01/11/2002 08:56:47 AM,25TH AV/GEARY BL,SF,94121,B07,14,7213,3,3,3,false,null,1,TRUCK,1,7,1,Outer Richmond,"(37.7800925816609, -122.484732261339)",020110092-T14,2.45
20110093,T01,2003290,Citizen Assist / Service Call,01/11/2002,01/11/2002,Other,01/11/2002 09:00:01 AM,GRANT AV/SUTTER ST,SF,94108,B01,13,1242,3,3,3,false,null,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7896315964453, -122.405398674237)",020110093-T01,3.066666666666667
20110094,E10,2003291,Vehicle Fire,01/11/2002,01/11/2002,Other,01/11/2002 09:01:39 AM,GEARY BL/PRESIDIO AV,SF,94115,B05,10,4365,3,3,3,false,null,1,ENGINE,1,5,2,Lone Mountain/USF,"(37.7824880307743, -122.445820511681)",020110094-E10,2.283333333333333
20110101,E07,2003292,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:20:03 AM,500 Block of CAPP ST,SF,94110,B06,07,5446,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7578954435745, -122.417957286582)",020110101-E07,2.3833333333333333
20110101,M07,2003292,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:43:19 AM,500 Block of CAPP ST,SF,94110,B06,07,5446,3,3,3,true,null,1,MEDIC,2,6,9,Mission,"(37.7578954435745, -122.417957286582)",020110101-M07,2.1666666666666665
20110103,B04,2003293,Odor (Strange / Unknown),01/11/2002,01/11/2002,Other,01/11/2002 09:16:56 AM,1300 Block of LARKIN ST,SF,94109,B04,41,1635,3,3,3,false,null,1,CHIEF,3,4,3,Nob Hill,"(37.7903176879432, -122.418871091352)",020110103-B04,5.55
20110103,E41,2003293,Odor (Strange / Unknown),01/11/2002,01/11/2002,Other,01/11/2002 09:16:03 AM,1300 Block of LARKIN ST,SF,94109,B04,41,1635,3,3,3,false,null,1,ENGINE,1,4,3,Nob Hill,"(37.7903176879432, -122.418871091352)",020110103-E41,5.966666666666667
20110103,T03,2003293,Odor (Strange / Unknown),01/11/2002,01/11/2002,Other,01/11/2002 09:15:22 AM,1300 Block of LARKIN ST,SF,94109,B04,41,1635,3,3,3,false,null,1,TRUCK,2,4,3,Nob Hill,"(37.7903176879432, -122.418871091352)",020110103-T03,6.05
20110104,E31,2003294,Outside Fire,01/11/2002,01/11/2002,Other,01/11/2002 09:19:25 AM,GEARY BL/PARK PRESIDIO BL,SF,94118,B07,31,7146,3,3,3,false,null,1,ENGINE,1,7,1,Outer Richmond,"(37.780655826905, -122.472312254938)",020110104-E31,3.533333333333333
20110108,M03,2003295,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:56:17 AM,0 Block of LECH WALESA ST,SF,94102,B02,36,0381,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7779246419176, -122.418936072128)",020110108-M03,2.433333333333333
20110118,E01,2003296,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:31:33 AM,0 Block of STOCKTON ST,SF,94102,B03,01,1322,3,3,3,false,null,1,ENGINE,2,3,3,Financial District/South Beach,"(37.7860199001268, -122.406349577387)",020110118-E01,2.95
20110118,T01,2003296,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:30:57 AM,0 Block of STOCKTON ST,SF,94102,B03,01,1322,3,3,3,false,null,1,TRUCK,1,3,3,Financial District/South Beach,"(37.7860199001268, -122.406349577387)",020110118-T01,2.1333333333333333
20110119,M01,2003297,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:23:46 AM,0 Block of LECH WALESA ST,SF,94102,B02,36,0381,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7779246419176, -122.418936072128)",020110119-M01,4.166666666666667
20110122,M18,2003298,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:29:18 AM,19TH ST/HARRISON ST,SF,94110,B08,07,5432,3,3,3,true,null,1,MEDIC,1,6,9,Mission,"(37.7606292684765, -122.412681387089)",020110122-M18,4.183333333333334
20110123,B10,2003299,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:46:54 AM,3100 Block of 21ST ST,SF,94110,B06,07,5455,3,3,3,false,null,1,CHIEF,3,6,9,Mission,"(37.7570790190504, -122.417260520587)",020110123-B10,3.65
20110123,E07,2003299,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:48:38 AM,3100 Block of 21ST ST,SF,94110,B06,07,5455,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7570790190504, -122.417260520587)",020110123-E07,2.033333333333333
20110123,T07,2003299,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:48:27 AM,3100 Block of 21ST ST,SF,94110,B06,07,5455,3,3,3,false,null,1,TRUCK,2,6,9,Mission,"(37.7570790190504, -122.417260520587)",020110123-T07,2.683333333333333
20110124,M10,2003300,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:55:39 AM,FRANCISCO ST/RICHARDSON AV,SF,94123,B04,16,4325,1,1,2,true,null,1,MEDIC,1,4,2,Marina,"(37.8003858224919, -122.447130573329)",020110124-M10,3.15
20110125,B09,2003301,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:46:44 AM,0 Block of FARALLONES ST,SF,94112,B09,33,8324,3,3,3,false,null,1,CHIEF,1,9,11,Oceanview/Merced/Ingleside,"(37.7140353531157, -122.454117149916)",020110125-B09,1.7833333333333334
20110125,E33,2003301,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:46:44 AM,0 Block of FARALLONES ST,SF,94112,B09,33,8324,3,3,3,false,null,1,ENGINE,2,9,11,Oceanview/Merced/Ingleside,"(37.7140353531157, -122.454117149916)",020110125-E33,2.716666666666667
20110126,E29,2003302,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:49:44 AM,19TH ST/HARRISON ST,SF,94110,B06,07,5432,3,3,3,true,null,1,ENGINE,1,6,9,Mission,"(37.7606292684765, -122.412681387089)",020110126-E29,4.233333333333333
20110126,M07,2003302,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:54:45 AM,19TH ST/HARRISON ST,SF,94110,B06,07,5432,3,3,3,true,null,1,MEDIC,2,6,9,Mission,"(37.7606292684765, -122.412681387089)",020110126-M07,2.65
20110127,E02,2003303,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:51:56 AM,600 Block of CLAY ST,SF,94111,B01,13,1233,3,3,3,false,null,1,ENGINE,2,1,3,Chinatown,"(37.7946138635465, -122.403978967807)",020110127-E02,3.8833333333333333
20110127,M28,2003303,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 09:48:01 AM,600 Block of CLAY ST,SF,94111,B01,13,1233,3,3,3,true,null,1,MEDIC,3,1,3,Chinatown,"(37.7946138635465, -122.403978967807)",020110127-M28,1.6
20110129,E01,2003305,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 10:00:23 AM,0 Block of STOCKTON ST,SF,94102,B03,01,1322,3,3,3,false,null,1,ENGINE,1,3,3,Financial District/South Beach,"(37.7860199001268, -122.406349577387)",020110129-E01,3.783333333333333
20110130,B05,2003304,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:57:03 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,CHIEF,2,2,6,Tenderloin,"(37.7826266328595, -122.41915582123)",020110130-B05,2.2666666666666666
20110130,E36,2003304,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:58:53 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7826266328595, -122.41915582123)",020110130-E36,1.7833333333333334
20110130,T05,2003304,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 09:57:03 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,TRUCK,3,2,6,Tenderloin,"(37.7826266328595, -122.41915582123)",020110130-T05,1.7
20110133,E05,2003306,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:03:08 AM,1700 Block of TURK ST,SF,94115,B05,05,4152,3,3,3,false,null,1,ENGINE,1,5,5,Western Addition,"(37.7796580262541, -122.438306627071)",020110133-E05,2.7333333333333334
20110133,M05,2003306,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:05:10 AM,1700 Block of TURK ST,SF,94115,B05,05,4152,3,3,3,true,null,1,MEDIC,2,5,5,Western Addition,"(37.7796580262541, -122.438306627071)",020110133-M05,1.7
20110134,K996,2003307,Medical Incident,01/11/2002,01/11/2002,Other,null,100 Block of JONES ST,SF,94102,B03,01,1456,3,3,3,false,null,1,PRIVATE,2,2,6,Tenderloin,"(37.7825297445725, -122.412384547628)",020110134-K996,2.4
20110135,M41,2003308,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:00:08 AM,200 Block of JONES ST,SF,94102,B03,01,1456,3,3,3,true,null,1,MEDIC,2,3,6,Tenderloin,"(37.7834768403875, -122.412435140728)",020110135-M41,2.8666666666666667
20110136,E40,2003309,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:16:28 AM,2400 Block of 32ND AVE,SF,94116,B08,18,7546,3,3,3,true,null,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7415002496194, -122.489624196132)",020110136-E40,3.3833333333333333
20110136,M15,2003309,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:14:26 AM,2400 Block of 32ND AVE,SF,94116,B08,18,7546,3,3,3,true,null,1,MEDIC,3,8,4,Sunset/Parkside,"(37.7415002496194, -122.489624196132)",020110136-M15,4.183333333333334
20110136,T18,2003309,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:15:55 AM,2400 Block of 32ND AVE,SF,94116,B08,18,7546,3,3,3,false,null,1,TRUCK,1,8,4,Sunset/Parkside,"(37.7415002496194, -122.489624196132)",020110136-T18,3.9
20110137,E44,2003310,Vehicle Fire,01/11/2002,01/11/2002,Other,01/11/2002 10:10:09 AM,0 Block of SCHWERIN ST,SF,94134,B09,44,0625,3,3,3,false,null,1,ENGINE,1,9,10,Visitacion Valley,"(37.7127368731615, -122.410330435128)",020110137-E44,2.533333333333333
20110138,E42,2003311,Medical Incident,01/11/2002,01/11/2002,Other,null,MANSELL ST/VISITACION AV,SF,94134,B09,44,6322,3,3,3,true,null,1,ENGINE,1,9,10,McLaren Park,"(37.7187541017702, -122.411673325379)",020110138-E42,2.8833333333333333
20110138,M32,2003311,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:43:07 AM,MANSELL ST/VISITACION AV,SF,94134,B09,44,6322,3,3,3,true,null,1,MEDIC,2,9,10,McLaren Park,"(37.7187541017702, -122.411673325379)",020110138-M32,1.65
20110141,M08,2003312,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:35:38 AM,1400 Block of STRIPED BASS ST,TI,94130,B03,48,2931,1,1,2,false,null,1,MEDIC,2,None,6,Treasure Island,"(37.8260591448229, -122.376003088018)",020110141-M08,6.133333333333334
20110146,E02,2003313,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:22:38 AM,1200 Block of STOCKTON ST,SF,94133,B01,02,1332,3,3,3,false,null,1,ENGINE,1,1,3,Chinatown,"(37.7970067945044, -122.408562639884)",020110146-E02,3.3
20110146,M28,2003313,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:23:27 AM,1200 Block of STOCKTON ST,SF,94133,B01,02,1332,3,3,3,true,null,1,MEDIC,2,1,3,Chinatown,"(37.7970067945044, -122.408562639884)",020110146-M28,3.066666666666667
20110147,93,2003314,Medical Incident,01/11/2002,01/11/2002,Other,null,1300 Block of BROADWAY,SF,94109,B01,41,1632,E,E,3,true,null,1,MEDIC,3,1,3,Russian Hill,"(37.7963703833309, -122.419356391011)",020110147-93,3.433333333333333
20110147,E41,2003314,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:22:45 AM,1300 Block of BROADWAY,SF,94109,B01,41,1632,E,E,3,false,null,1,ENGINE,1,1,3,Russian Hill,"(37.7963703833309, -122.419356391011)",020110147-E41,3.9
20110147,RC1,2003314,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:27:15 AM,1300 Block of BROADWAY,SF,94109,B01,41,1632,E,E,3,true,null,1,RESCUE CAPTAIN,2,1,3,Russian Hill,"(37.7963703833309, -122.419356391011)",020110147-RC1,3.8833333333333333
20110148,K917,2003315,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:26:05 AM,100 Block of JONES ST,SF,94102,B03,01,1456,3,3,3,false,null,1,PRIVATE,2,3,6,Tenderloin,"(37.7825474000421, -122.412247935495)",020110148-K917,6.266666666666667
20110152,E25,2003316,Structure Fire,01/11/2002,01/11/2002,Other,01/11/2002 10:37:21 AM,25TH ST/3RD ST,SF,94107,B10,25,2611,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7528356119566, -122.38775628178)",020110152-E25,1.2333333333333334
20110152,T09,2003316,Structure Fire,01/11/2002,01/11/2002,Other,01/11/2002 10:37:21 AM,25TH ST/3RD ST,SF,94107,B10,25,2611,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7528356119566, -122.38775628178)",020110152-T09,1.3833333333333333
20110153,E32,2003317,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 10:40:46 AM,1300 Block of SHOTWELL ST,SF,94110,B06,11,5623,3,3,3,true,null,1,ENGINE,1,6,9,Bernal Heights,"(37.7477838722924, -122.414945488567)",020110153-E32,2.1333333333333333
20110155,E19,2003319,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:56:07 AM,LAKE MERCED BL/SKYLINE BL,SF,94132,B08,19,7615,3,3,3,false,null,1,ENGINE,3,8,7,Lakeshore,"(37.7315760703622, -122.499058975345)",020110155-E19,3.8333333333333335
20110155,M18,2003319,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:18:37 AM,LAKE MERCED BL/SKYLINE BL,SF,94132,B08,19,7615,3,3,3,true,null,1,MEDIC,2,8,7,Lakeshore,"(37.7315760703622, -122.499058975345)",020110155-M18,2.4833333333333334
20110155,T19,2003319,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:59:34 AM,LAKE MERCED BL/SKYLINE BL,SF,94132,B08,19,7615,3,3,3,false,null,1,TRUCK,1,8,7,Lakeshore,"(37.7315760703622, -122.499058975345)",020110155-T19,1.9
20110157,M43,2003321,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 12:01:46 PM,0 Block of NICHOLS WAY,SF,94124,B10,17,6573,1,1,2,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7194008333885, -122.387234795761)",020110157-M43,6.3
20110158,M17,2003320,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 10:59:58 AM,KISKA RD/REARDON RD,SF,94124,B10,17,6625,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.730015828394, -122.377202614092)",020110158-M17,3.216666666666667
20110158,T17,2003320,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:04:46 AM,KISKA RD/REARDON RD,SF,94124,B10,17,6625,3,3,3,false,null,1,TRUCK,1,10,10,Bayview Hunters Point,"(37.730015828394, -122.377202614092)",020110158-T17,2.783333333333333
20110162,E44,2003322,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:27:05 AM,1200 Block of BRUSSELS ST,SF,94134,B10,44,6316,3,3,3,false,null,1,ENGINE,1,10,10,Visitacion Valley,"(37.7168985416661, -122.40141886537)",020110162-E44,5.633333333333334
20110163,E05,2003323,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:10:11 AM,800 Block of FILLMORE ST,SF,94117,B05,05,3533,3,3,3,false,null,1,ENGINE,3,2,5,Hayes Valley,"(37.7772385093234, -122.431411206619)",020110163-E05,5.05
20110163,M38,2003323,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 12:13:33 PM,800 Block of FILLMORE ST,SF,94117,B05,05,3533,3,3,3,true,null,1,MEDIC,1,2,5,Hayes Valley,"(37.7772385093234, -122.431411206619)",020110163-M38,5.633333333333334
20110164,E25,2003324,Structure Fire,01/11/2002,01/11/2002,Other,01/11/2002 11:09:34 AM,EARL ST/LA SALLE AV,SF,94124,B10,17,6664,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7280054654209, -122.373766115675)",020110164-E25,0.5333333333333333
20110164,T17,2003324,Structure Fire,01/11/2002,01/11/2002,Other,01/11/2002 11:09:34 AM,EARL ST/LA SALLE AV,SF,94124,B10,17,6664,3,3,3,false,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7280054654209, -122.373766115675)",020110164-T17,0.48333333333333334
20110165,E43,2003325,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:47:00 AM,300 Block of LA GRANDE AVE,SF,94112,B09,43,0616,3,3,3,true,null,1,ENGINE,1,9,11,McLaren Park,"(37.7197515959451, -122.425588438069)",020110165-E43,2.45
20110165,M17,2003325,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 12:24:38 PM,300 Block of LA GRANDE AVE,SF,94112,B09,43,0616,3,3,3,true,null,1,MEDIC,3,9,11,McLaren Park,"(37.7197515959451, -122.425588438069)",020110165-M17,3.566666666666667
20110165,RC3,2003325,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:45:53 AM,300 Block of LA GRANDE AVE,SF,94112,B09,43,0616,3,3,3,true,null,1,RESCUE CAPTAIN,2,9,11,McLaren Park,"(37.7197515959451, -122.425588438069)",020110165-RC3,2.3
20110166,B04,2003326,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 11:10:54 AM,2200 Block of JACKSON ST,SF,94115,B04,38,3465,3,3,3,false,null,1,CHIEF,2,4,2,Pacific Heights,"(37.7928385256344, -122.432101129272)",020110166-B04,1.85
20110166,E38,2003326,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 11:14:39 AM,2200 Block of JACKSON ST,SF,94115,B04,38,3465,3,3,3,false,null,1,ENGINE,1,4,2,Pacific Heights,"(37.7928385256344, -122.432101129272)",020110166-E38,1.7166666666666666
20110166,T13,2003326,Alarms,01/11/2002,01/11/2002,Other,01/11/2002 11:10:38 AM,2200 Block of JACKSON ST,SF,94115,B04,38,3465,3,3,3,true,null,1,TRUCK,3,4,2,Pacific Heights,"(37.7928385256344, -122.432101129272)",020110166-T13,2.2
20110167,E34,2003327,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:24:09 AM,600 Block of 39TH AVE,SF,94121,B07,34,7257,3,3,3,false,null,1,ENGINE,1,7,1,Outer Richmond,"(37.776553267268, -122.499453605944)",020110167-E34,2.6666666666666665
20110167,E40,2003327,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 11:32:14 AM,600 Block of 39TH AVE,SF,94121,B07,34,7257,3,3,3,true,null,1,ENGINE,2,7,1,Outer Richmond,"(37.776553267268, -122.499453605944)",020110167-E40,2.35
20110167,M10,2003327,Medical Incident,01/11/2002,01/11/2002,Other,01/11/2002 12:11:33 PM,600 Block of 39TH AVE,SF,94121,B07,34,7257,3,3,3,true,null,1,MEDIC,3,7,1,Outer Richmond,"(37.776553267268, -122.499453605944)",020110167-M10,1.7166666666666666
